SV_Train_Index,X_Acc_Filtered_Median,Y_Acc_Filtered_Median,X_Acc_Filtered_Mean,X_Displacement_Median,Y_Acc_Raw_Mean,Wave_Raw_Mean,Y_Acc_Filtered_Mean,Hs_m,X_Displacement_Mean,Z_Acc_Raw_Max,SV_Weight
66,-0.22146450099999998,-0.025449247000000008,0.009744166,-0.151874213,8.694012444999998,1.901584819,0.055467026,0.391687823,-0.033695705,3917.0962,0.10010786737563784
65,-0.24583910700000006,-0.08989173000000006,-0.023745639,-0.165701926,1.4721726939999993,22.11622556,0.048837037,0.407143338,0.023013196,3902.3933,0.10010786737563784
64,0.006743690000000024,-0.218366994,0.011738288,-0.093074481,-6.769068484,1.8967616960000004,0.0036454849999999995,0.385927486,-0.025744587,3887.2158,-0.10010786737563784
63,0.204308977,-0.229534912,0.000784664,-0.094317738,-14.73407399,22.02150911,-0.03294845200000001,0.408872414,0.013750705,3870.2527,0.10010786737563784
62,-0.004153053000000018,-0.17102531200000004,0.0007721830000000001,0.04790550499999999,-19.45085744,1.8891525159999993,0.016767693,0.376811828,0.002984708,3855.9683,0.10010786737563784
61,0.250112027,0.12872064100000002,0.027363848,0.09693922000000002,-19.81515546,21.95224189,-0.02151286,0.373310292,-0.041585424,3847.0403,0.10010786737563784
60,-0.07532657900000012,0.06246839300000001,-0.012993946,-0.371194974,-19.51019323,1.882867837000001,0.009624783000000001,0.376552199,0.023379290000000004,3855.0754,-0.10010786737563784
59,0.195801968,0.0839917,-0.007187629000000001,-0.1778959,-19.46491351,21.87869783,-0.004109266,0.39822803,0.022379651,3848.8257,0.10010786737563784
58,0.16167412600000003,-0.166320552,0.004131273,-0.111601807,-19.6672172,1.897653945,0.01168883,0.390346587,-0.02565892,3847.0403,-0.10010786737563784
57,-0.06479134299999995,-0.08832124799999996,-0.0018307070000000004,-0.005929130000000005,-20.03278625,21.83200496,-0.03076052,0.370885041,0.020031567,3845.2546,0.10010786737563784
56,0.00102371200000001,-0.221081966,0.024127085,0.033752427,-20.10174535,1.8885873249999996,-0.053362945,0.407092994,-0.034843512,3845.2546,-0.10010786737563784
55,0.09800545399999999,-0.06969790600000003,-0.019802723,-0.321185091,-20.30603682,21.81483567,-0.002404066,0.378341654,0.036673664,3846.1475,-0.10010786737563784
54,0.07566600600000001,0.004450241999999993,0.049143129,-0.169990972,-20.35224661,1.8894500389999997,-0.026286341,0.403882357,-0.051053476,3845.2546,-0.10010786737563784
53,0.079901954,0.024925839999999977,0.010088531,-0.08127338,-20.54589726,21.80912933,0.018173898,0.363294124,0.03608832,3843.469,-0.10010786737563784
52,-0.30988644800000004,-0.161286655,-0.051548231,0.08986956100000001,-20.73637898,1.892138116,0.013701873,0.409467967,0.063498575,3845.2546,-0.10010786737563784
83,0.125132837,0.014583010000000007,0.038172197,-0.20670448,-3.943455418,23.00406067,-0.013632035,0.398124309,-0.021403459,3872.6965,0.10010786737563784
82,0.014073453000000014,0.135564856,-0.014631804000000002,0.251677665,-1.0020819450000005,1.9646788219999998,0.001489344,0.398599471,0.018717852,3874.5801,-0.10010786737563784
81,-0.02756224700000004,-0.02266415100000002,-0.003826061,-0.091481581,1.4328174029999996,23.06994309,0.007942123000000002,0.399683723,-0.016225065,3883.1746,-0.10010786737563784
80,0.252459919,0.05612325899999998,0.04692581299999999,-0.020976820000000007,4.924522952,1.9753912509999996,0.010371575000000001,0.408393898,-0.054535557,3891.2124,-0.10010786737563784
79,0.471121063,-0.13287515500000002,0.002506188,0.0005987759999999953,12.541007149999999,23.06569739,-0.008132969,0.393753507,0.025767516000000004,3907.2881,0.10010786737563784
76,-0.03976139799999995,0.01718249300000002,0.012043428,-0.188575227,16.18163822,1.9674804520000002,0.046488423,0.43228701,0.012794814,3905.438,-0.10010786737563784
75,0.20384055299999998,-0.051551703000000004,0.010229187,0.0021854759999999918,14.522609150000001,22.8837931,0.042914773,0.391734645,-0.017246338,3903.1877,-0.10010786737563784
74,0.458484182,-0.03142658799999998,0.011654585000000002,-0.07451538299999999,6.790251184999999,1.9694593020000006,0.039366279,0.435368749,-0.039357239,3893.2502,-0.10010786737563784
73,0.14673970799999997,-0.206177483,-0.029707252,-0.182203539,-3.9857355200000004,22.73389461,0.027927369,0.406693748,0.065219664,3875.8101,-0.10010786737563784
71,-0.024447669000000005,-0.162391701,0.0633988,0.06849823099999999,25.812815470000004,22.553471630000004,-0.027400365,0.448655854,-0.056490133,3949.9612,0.10010786737563784
70,0.18449316799999999,-0.06783151399999998,0.038319847,-0.09991727,30.978154180000004,1.926788922,0.019397432,0.42073537,-0.040752006,3946.425,0.10010786737563784
