TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,9/27/2021 12:39
9780039,27/9/2021,12:55:24 PM,3.34E+01,-1.38E+01,3.90E+03,2.28E+01,
9780040,27/9/2021,12:55:24 PM,2.62E+01,-1.70E+01,3.90E+03,2.28E+01,
9780041,27/9/2021,12:55:24 PM,1.91E+01,-1.92E+01,3.90E+03,2.28E+01,
9780042,27/9/2021,12:55:24 PM,1.38E+01,-2.05E+01,3.90E+03,2.28E+01,
9780043,27/9/2021,12:55:24 PM,8.83E+00,-2.23E+01,3.90E+03,2.28E+01,
9780044,27/9/2021,12:55:24 PM,3.39E+00,-2.45E+01,3.89E+03,2.28E+01,
9780045,27/9/2021,12:55:24 PM,-1.59E+00,-2.47E+01,3.89E+03,2.28E+01,
9780046,27/9/2021,12:55:25 PM,-5.85E+00,-2.27E+01,3.89E+03,2.28E+01,
9780047,27/9/2021,12:55:25 PM,-9.95E+00,-1.89E+01,3.90E+03,2.28E+01,
9780048,27/9/2021,12:55:25 PM,-1.38E+01,-1.62E+01,3.89E+03,2.28E+01,
9780049,27/9/2021,12:55:25 PM,-1.67E+01,-1.37E+01,3.90E+03,2.28E+01,
9780050,27/9/2021,12:55:25 PM,-2.12E+01,-8.87E+00,3.90E+03,2.27E+01,
9780051,27/9/2021,12:55:25 PM,-2.71E+01,-2.33E+00,3.90E+03,2.28E+01,
9780052,27/9/2021,12:55:25 PM,-3.19E+01,4.39E+00,3.90E+03,2.28E+01,
9780053,27/9/2021,12:55:25 PM,-3.64E+01,1.02E+01,3.90E+03,2.28E+01,
9780054,27/9/2021,12:55:25 PM,-4.12E+01,1.70E+01,3.90E+03,2.29E+01,
9780055,27/9/2021,12:55:25 PM,-4.58E+01,2.42E+01,3.90E+03,2.29E+01,
9780056,27/9/2021,12:55:26 PM,-5.00E+01,3.04E+01,3.90E+03,2.29E+01,
9780057,27/9/2021,12:55:26 PM,-5.17E+01,3.62E+01,3.90E+03,2.29E+01,
9780058,27/9/2021,12:55:26 PM,-5.09E+01,4.08E+01,3.90E+03,2.29E+01,
9780059,27/9/2021,12:55:26 PM,-4.86E+01,4.23E+01,3.90E+03,2.29E+01,
9780060,27/9/2021,12:55:26 PM,-4.54E+01,4.38E+01,3.90E+03,2.29E+01,
9780061,27/9/2021,12:55:26 PM,-4.01E+01,4.55E+01,3.90E+03,2.29E+01,
9780062,27/9/2021,12:55:26 PM,-3.31E+01,4.70E+01,3.91E+03,2.29E+01,
9780063,27/9/2021,12:55:26 PM,-2.49E+01,4.59E+01,3.91E+03,2.29E+01,
9780064,27/9/2021,12:55:26 PM,-1.64E+01,4.27E+01,3.90E+03,2.29E+01,
9780065,27/9/2021,12:55:26 PM,-9.40E+00,4.10E+01,3.91E+03,2.29E+01,
9780066,27/9/2021,12:55:27 PM,-3.02E+00,3.98E+01,3.91E+03,2.29E+01,
9780067,27/9/2021,12:55:27 PM,3.46E+00,3.83E+01,3.91E+03,2.29E+01,
9780068,27/9/2021,12:55:27 PM,9.42E+00,3.61E+01,3.91E+03,2.29E+01,
9780069,27/9/2021,12:55:27 PM,1.32E+01,3.26E+01,3.91E+03,2.28E+01,
9780070,27/9/2021,12:55:27 PM,1.58E+01,2.94E+01,3.91E+03,2.28E+01,
9780071,27/9/2021,12:55:27 PM,1.77E+01,2.74E+01,3.91E+03,2.27E+01,
9780072,27/9/2021,12:55:27 PM,1.98E+01,2.55E+01,3.91E+03,2.27E+01,
9780073,27/9/2021,12:55:27 PM,2.20E+01,2.30E+01,3.91E+03,2.27E+01,
9780074,27/9/2021,12:55:27 PM,2.46E+01,1.89E+01,3.90E+03,2.26E+01,
9780075,27/9/2021,12:55:27 PM,2.67E+01,1.46E+01,3.90E+03,2.26E+01,
9780076,27/9/2021,12:55:28 PM,3.04E+01,9.31E+00,3.90E+03,2.26E+01,
9780077,27/9/2021,12:55:28 PM,3.37E+01,4.72E+00,3.90E+03,2.26E+01,
9780078,27/9/2021,12:55:28 PM,3.77E+01,1.01E-01,3.90E+03,2.26E+01,
9780079,27/9/2021,12:55:28 PM,4.04E+01,-4.75E+00,3.90E+03,2.26E+01,
9780080,27/9/2021,12:55:28 PM,4.31E+01,-9.33E+00,3.90E+03,2.27E+01,
9780081,27/9/2021,12:55:28 PM,4.46E+01,-1.30E+01,3.90E+03,2.27E+01,
9780082,27/9/2021,12:55:28 PM,4.46E+01,-1.38E+01,3.90E+03,2.27E+01,
9780083,27/9/2021,12:55:28 PM,4.22E+01,-1.22E+01,3.90E+03,2.27E+01,
9780084,27/9/2021,12:55:28 PM,3.87E+01,-1.03E+01,3.90E+03,2.27E+01,
9780085,27/9/2021,12:55:28 PM,3.32E+01,-7.92E+00,3.90E+03,2.27E+01,
9780086,27/9/2021,12:55:29 PM,2.73E+01,-4.69E+00,3.90E+03,2.28E+01,
9780087,27/9/2021,12:55:29 PM,2.07E+01,8.35E-01,3.90E+03,2.28E+01,
9780088,27/9/2021,12:55:29 PM,1.43E+01,7.21E+00,3.91E+03,2.28E+01,
9780089,27/9/2021,12:55:29 PM,6.43E+00,1.19E+01,3.91E+03,2.28E+01,
9780090,27/9/2021,12:55:29 PM,-1.75E+00,1.54E+01,3.90E+03,2.29E+01,
9780091,27/9/2021,12:55:29 PM,-8.98E+00,1.72E+01,3.90E+03,2.29E+01,
9780092,27/9/2021,12:55:29 PM,-1.56E+01,1.96E+01,3.90E+03,2.29E+01,
9780093,27/9/2021,12:55:29 PM,-2.09E+01,2.15E+01,3.90E+03,2.29E+01,
9780094,27/9/2021,12:55:29 PM,-2.67E+01,2.29E+01,3.90E+03,2.29E+01,
9780095,27/9/2021,12:55:29 PM,-3.30E+01,2.22E+01,3.90E+03,2.29E+01,
9780096,27/9/2021,12:55:30 PM,-3.72E+01,2.02E+01,3.90E+03,2.29E+01,
9780097,27/9/2021,12:55:30 PM,-4.05E+01,1.89E+01,3.90E+03,2.29E+01,
9780098,27/9/2021,12:55:30 PM,-4.31E+01,1.95E+01,3.90E+03,2.29E+01,
9780099,27/9/2021,12:55:30 PM,-4.58E+01,2.00E+01,3.90E+03,2.29E+01,
9780100,27/9/2021,12:55:30 PM,-4.74E+01,1.99E+01,3.90E+03,2.29E+01,
9780101,27/9/2021,12:55:30 PM,-4.75E+01,1.82E+01,3.90E+03,2.29E+01,
9780102,27/9/2021,12:55:30 PM,-4.49E+01,1.71E+01,3.90E+03,2.29E+01,
9780103,27/9/2021,12:55:30 PM,-4.12E+01,1.78E+01,3.90E+03,2.29E+01,
9780104,27/9/2021,12:55:30 PM,-3.69E+01,1.71E+01,3.90E+03,2.29E+01,
9780105,27/9/2021,12:55:30 PM,-3.17E+01,1.58E+01,3.90E+03,2.29E+01,
9780106,27/9/2021,12:55:31 PM,-2.46E+01,1.31E+01,3.90E+03,2.29E+01,
9780107,27/9/2021,12:55:31 PM,-1.69E+01,1.18E+01,3.90E+03,2.29E+01,
9780108,27/9/2021,12:55:31 PM,-8.77E+00,1.08E+01,3.90E+03,2.29E+01,
9780109,27/9/2021,12:55:31 PM,-3.63E+00,1.05E+01,3.90E+03,2.29E+01,
9780110,27/9/2021,12:55:31 PM,3.72E-01,1.01E+01,3.90E+03,2.29E+01,
9780111,27/9/2021,12:55:31 PM,6.02E+00,9.56E+00,3.90E+03,2.29E+01,
9780112,27/9/2021,12:55:31 PM,1.27E+01,9.53E+00,3.90E+03,2.30E+01,
9780113,27/9/2021,12:55:31 PM,1.78E+01,1.10E+01,3.91E+03,2.30E+01,
9780114,27/9/2021,12:55:31 PM,2.04E+01,1.24E+01,3.90E+03,2.29E+01,
9780115,27/9/2021,12:55:31 PM,2.17E+01,1.35E+01,3.90E+03,2.29E+01,
9780116,27/9/2021,12:55:32 PM,2.39E+01,1.40E+01,3.91E+03,2.29E+01,
9780117,27/9/2021,12:55:32 PM,2.77E+01,1.38E+01,3.90E+03,2.29E+01,
9780118,27/9/2021,12:55:32 PM,3.19E+01,1.42E+01,3.91E+03,2.29E+01,
9780119,27/9/2021,12:55:32 PM,3.31E+01,1.42E+01,3.91E+03,2.29E+01,
9780120,27/9/2021,12:55:32 PM,3.15E+01,1.42E+01,3.90E+03,2.28E+01,
9780121,27/9/2021,12:55:32 PM,3.00E+01,1.47E+01,3.90E+03,2.28E+01,
9780122,27/9/2021,12:55:32 PM,2.96E+01,1.57E+01,3.91E+03,2.27E+01,
9780123,27/9/2021,12:55:32 PM,2.99E+01,1.62E+01,3.91E+03,2.27E+01,
9780124,27/9/2021,12:55:32 PM,2.76E+01,1.61E+01,3.90E+03,2.27E+01,
9780125,27/9/2021,12:55:32 PM,2.19E+01,1.56E+01,3.90E+03,2.27E+01,
9780126,27/9/2021,12:55:33 PM,1.66E+01,1.72E+01,3.90E+03,2.27E+01,
9780127,27/9/2021,12:55:33 PM,1.29E+01,2.00E+01,3.91E+03,2.27E+01,
9780128,27/9/2021,12:55:33 PM,8.90E+00,2.26E+01,3.91E+03,2.27E+01,
9780129,27/9/2021,12:55:33 PM,4.33E+00,2.44E+01,3.91E+03,2.27E+01,
9780130,27/9/2021,12:55:33 PM,-1.28E+00,2.52E+01,3.90E+03,2.27E+01,
9780131,27/9/2021,12:55:33 PM,-5.82E+00,2.71E+01,3.90E+03,2.27E+01,
9780132,27/9/2021,12:55:33 PM,-8.99E+00,2.78E+01,3.90E+03,2.28E+01,
9780133,27/9/2021,12:55:33 PM,-1.14E+01,2.80E+01,3.91E+03,2.28E+01,
9780134,27/9/2021,12:55:33 PM,-1.30E+01,2.62E+01,3.90E+03,2.28E+01,
9780135,27/9/2021,12:55:33 PM,-1.48E+01,2.35E+01,3.90E+03,2.28E+01,
9780136,27/9/2021,12:55:34 PM,-1.61E+01,2.15E+01,3.90E+03,2.28E+01,
9780137,27/9/2021,12:55:34 PM,-1.59E+01,2.02E+01,3.90E+03,2.28E+01,
9780138,27/9/2021,12:55:34 PM,-1.50E+01,1.85E+01,3.90E+03,2.28E+01,
9780139,27/9/2021,12:55:34 PM,-1.42E+01,1.74E+01,3.90E+03,2.27E+01,
9780140,27/9/2021,12:55:34 PM,-1.55E+01,1.62E+01,3.90E+03,2.27E+01,
9780141,27/9/2021,12:55:34 PM,-1.56E+01,1.59E+01,3.90E+03,2.27E+01,
9780142,27/9/2021,12:55:34 PM,-1.61E+01,1.60E+01,3.90E+03,2.27E+01,
9780143,27/9/2021,12:55:34 PM,-1.57E+01,1.58E+01,3.90E+03,2.27E+01,
9780144,27/9/2021,12:55:34 PM,-1.46E+01,1.48E+01,3.90E+03,2.26E+01,
9780145,27/9/2021,12:55:34 PM,-1.38E+01,1.22E+01,3.90E+03,2.26E+01,
9780146,27/9/2021,12:55:35 PM,-1.35E+01,1.09E+01,3.90E+03,2.26E+01,
9780147,27/9/2021,12:55:35 PM,-1.18E+01,8.94E+00,3.90E+03,2.26E+01,
9780148,27/9/2021,12:55:35 PM,-1.04E+01,7.49E+00,3.90E+03,2.26E+01,
9780149,27/9/2021,12:55:35 PM,-7.21E+00,4.69E+00,3.90E+03,2.26E+01,
9780150,27/9/2021,12:55:35 PM,-5.80E+00,2.50E+00,3.90E+03,2.26E+01,
9780151,27/9/2021,12:55:35 PM,-5.06E+00,1.35E+00,3.90E+03,2.27E+01,
9780152,27/9/2021,12:55:35 PM,-3.54E+00,-7.31E-02,3.90E+03,2.28E+01,
9780153,27/9/2021,12:55:35 PM,-2.35E+00,5.68E-02,3.90E+03,2.28E+01,
9780154,27/9/2021,12:55:35 PM,-8.75E-01,-5.60E-01,3.90E+03,2.28E+01,
9780155,27/9/2021,12:55:35 PM,2.98E-01,-1.97E+00,3.90E+03,2.29E+01,
9780156,27/9/2021,12:55:36 PM,3.14E-01,-2.38E+00,3.90E+03,2.29E+01,
9780157,27/9/2021,12:55:36 PM,6.05E-01,-1.78E+00,3.90E+03,2.29E+01,
9780158,27/9/2021,12:55:36 PM,1.66E+00,-1.14E+00,3.90E+03,2.29E+01,
9780159,27/9/2021,12:55:36 PM,3.82E+00,-9.51E-01,3.90E+03,2.29E+01,
9780160,27/9/2021,12:55:36 PM,5.55E+00,-1.36E+00,3.90E+03,2.30E+01,
9780161,27/9/2021,12:55:36 PM,6.27E+00,-1.21E+00,3.90E+03,2.30E+01,
9780162,27/9/2021,12:55:36 PM,8.03E+00,-5.49E-01,3.90E+03,2.30E+01,
9780163,27/9/2021,12:55:36 PM,1.04E+01,2.16E+00,3.90E+03,2.30E+01,
9780164,27/9/2021,12:55:36 PM,1.24E+01,4.06E+00,3.90E+03,2.29E+01,
9780165,27/9/2021,12:55:36 PM,1.29E+01,5.90E+00,3.90E+03,2.29E+01,
9780166,27/9/2021,12:55:37 PM,1.25E+01,8.13E+00,3.90E+03,2.29E+01,
9780167,27/9/2021,12:55:37 PM,1.05E+01,1.20E+01,3.90E+03,2.29E+01,
9780168,27/9/2021,12:55:37 PM,9.11E+00,1.70E+01,3.91E+03,2.29E+01,
9780169,27/9/2021,12:55:37 PM,7.23E+00,2.19E+01,3.91E+03,2.29E+01,
9780170,27/9/2021,12:55:37 PM,4.56E+00,2.50E+01,3.90E+03,2.28E+01,
9780171,27/9/2021,12:55:37 PM,1.72E+00,2.75E+01,3.90E+03,2.28E+01,
9780172,27/9/2021,12:55:37 PM,-3.05E-01,3.08E+01,3.90E+03,2.28E+01,
9780173,27/9/2021,12:55:37 PM,-2.11E+00,3.51E+01,3.91E+03,2.28E+01,
9780174,27/9/2021,12:55:37 PM,-3.73E+00,3.84E+01,3.91E+03,2.28E+01,
9780175,27/9/2021,12:55:37 PM,-4.23E+00,3.97E+01,3.91E+03,2.27E+01,
9780176,27/9/2021,12:55:38 PM,-4.37E+00,4.03E+01,3.91E+03,2.28E+01,
9780177,27/9/2021,12:55:38 PM,-3.71E+00,4.06E+01,3.90E+03,2.28E+01,
9780178,27/9/2021,12:55:38 PM,-3.15E+00,4.23E+01,3.91E+03,2.28E+01,
9780179,27/9/2021,12:55:38 PM,-2.85E+00,4.28E+01,3.91E+03,2.28E+01,
9780180,27/9/2021,12:55:38 PM,-3.01E+00,4.19E+01,3.91E+03,2.28E+01,
9780181,27/9/2021,12:55:38 PM,-2.21E+00,3.93E+01,3.90E+03,2.28E+01,
9780182,27/9/2021,12:55:38 PM,-9.68E-01,3.79E+01,3.91E+03,2.28E+01,
9780183,27/9/2021,12:55:38 PM,8.70E-01,3.72E+01,3.91E+03,2.28E+01,
9780184,27/9/2021,12:55:38 PM,1.01E+00,3.66E+01,3.91E+03,2.28E+01,
9780185,27/9/2021,12:55:38 PM,9.77E-01,3.39E+01,3.91E+03,2.28E+01,
9780186,27/9/2021,12:55:39 PM,3.18E+00,2.96E+01,3.91E+03,2.28E+01,
9780187,27/9/2021,12:55:39 PM,5.73E+00,2.54E+01,3.91E+03,2.28E+01,
9780188,27/9/2021,12:55:39 PM,7.60E+00,2.12E+01,3.91E+03,2.28E+01,
9780189,27/9/2021,12:55:39 PM,8.72E+00,1.66E+01,3.91E+03,2.28E+01,
9780190,27/9/2021,12:55:39 PM,9.76E+00,1.04E+01,3.90E+03,2.27E+01,
9780191,27/9/2021,12:55:39 PM,1.05E+01,3.73E+00,3.90E+03,2.28E+01,
9780192,27/9/2021,12:55:39 PM,1.21E+01,-2.65E+00,3.90E+03,2.28E+01,
9780193,27/9/2021,12:55:39 PM,1.24E+01,-7.71E+00,3.90E+03,2.28E+01,
9780194,27/9/2021,12:55:39 PM,9.98E+00,-1.22E+01,3.90E+03,2.28E+01,
9780195,27/9/2021,12:55:39 PM,6.27E+00,-1.53E+01,3.90E+03,2.29E+01,
9780196,27/9/2021,12:55:40 PM,2.08E+00,-1.78E+01,3.90E+03,2.29E+01,
9780197,27/9/2021,12:55:40 PM,-2.33E+00,-1.88E+01,3.90E+03,2.28E+01,
9780198,27/9/2021,12:55:40 PM,-6.15E+00,-1.90E+01,3.90E+03,2.28E+01,
9780199,27/9/2021,12:55:40 PM,-1.05E+01,-1.85E+01,3.90E+03,2.29E+01,
9780200,27/9/2021,12:55:40 PM,-1.42E+01,-1.73E+01,3.89E+03,2.29E+01,
9780201,27/9/2021,12:55:40 PM,-1.66E+01,-1.58E+01,3.89E+03,2.29E+01,
9780202,27/9/2021,12:55:40 PM,-1.66E+01,-1.29E+01,3.90E+03,2.29E+01,
9780203,27/9/2021,12:55:40 PM,-1.50E+01,-9.62E+00,3.90E+03,2.29E+01,
9780204,27/9/2021,12:55:40 PM,-1.31E+01,-6.77E+00,3.90E+03,2.29E+01,
9780205,27/9/2021,12:55:40 PM,-1.18E+01,-3.92E+00,3.90E+03,2.29E+01,
9780206,27/9/2021,12:55:41 PM,-1.24E+01,-1.16E+00,3.90E+03,2.28E+01,
9780207,27/9/2021,12:55:41 PM,-1.23E+01,2.70E+00,3.90E+03,2.28E+01,
9780208,27/9/2021,12:55:41 PM,-1.01E+01,7.49E+00,3.90E+03,2.28E+01,
9780209,27/9/2021,12:55:41 PM,-1.02E+01,1.19E+01,3.90E+03,2.28E+01,
9780210,27/9/2021,12:55:41 PM,-1.26E+01,1.65E+01,3.90E+03,2.28E+01,
9780211,27/9/2021,12:55:41 PM,-1.48E+01,2.04E+01,3.90E+03,2.28E+01,
9780212,27/9/2021,12:55:41 PM,-1.59E+01,2.53E+01,3.90E+03,2.29E+01,
9780213,27/9/2021,12:55:41 PM,-1.43E+01,3.07E+01,3.91E+03,2.29E+01,
9780214,27/9/2021,12:55:41 PM,-1.29E+01,3.47E+01,3.91E+03,2.29E+01,
9780215,27/9/2021,12:55:41 PM,-1.16E+01,3.71E+01,3.91E+03,2.29E+01,
9780216,27/9/2021,12:55:42 PM,-1.02E+01,3.78E+01,3.90E+03,2.29E+01,
9780217,27/9/2021,12:55:42 PM,-7.64E+00,3.97E+01,3.91E+03,2.29E+01,
9780218,27/9/2021,12:55:42 PM,-2.20E+00,4.11E+01,3.91E+03,2.28E+01,
9780219,27/9/2021,12:55:42 PM,3.61E+00,4.12E+01,3.91E+03,2.28E+01,
9780220,27/9/2021,12:55:42 PM,7.98E+00,4.01E+01,3.91E+03,2.28E+01,
9780221,27/9/2021,12:55:42 PM,1.17E+01,3.83E+01,3.91E+03,2.28E+01,
9780222,27/9/2021,12:55:42 PM,1.45E+01,3.55E+01,3.91E+03,2.28E+01,
9780223,27/9/2021,12:55:42 PM,1.72E+01,3.41E+01,3.91E+03,2.28E+01,
9780224,27/9/2021,12:55:42 PM,1.86E+01,3.23E+01,3.91E+03,2.28E+01,
9780225,27/9/2021,12:55:42 PM,1.79E+01,3.04E+01,3.91E+03,2.28E+01,
9780226,27/9/2021,12:55:43 PM,1.43E+01,2.82E+01,3.91E+03,2.28E+01,
9780227,27/9/2021,12:55:43 PM,1.03E+01,2.65E+01,3.90E+03,2.28E+01,
9780228,27/9/2021,12:55:43 PM,8.55E+00,2.52E+01,3.91E+03,2.28E+01,
9780229,27/9/2021,12:55:43 PM,6.91E+00,2.44E+01,3.91E+03,2.28E+01,
9780230,27/9/2021,12:55:43 PM,4.51E+00,2.22E+01,3.90E+03,2.28E+01,
9780231,27/9/2021,12:55:43 PM,3.50E+00,1.90E+01,3.90E+03,2.28E+01,
9780232,27/9/2021,12:55:43 PM,4.10E+00,1.61E+01,3.90E+03,2.28E+01,
9780233,27/9/2021,12:55:43 PM,6.57E+00,1.36E+01,3.90E+03,2.28E+01,
9780234,27/9/2021,12:55:43 PM,8.46E+00,1.10E+01,3.90E+03,2.27E+01,
9780235,27/9/2021,12:55:43 PM,1.13E+01,6.57E+00,3.90E+03,2.27E+01,
9780236,27/9/2021,12:55:44 PM,1.29E+01,2.59E+00,3.90E+03,2.27E+01,
9780237,27/9/2021,12:55:44 PM,1.43E+01,-9.78E-01,3.90E+03,2.28E+01,
9780238,27/9/2021,12:55:44 PM,1.53E+01,-2.71E+00,3.90E+03,2.28E+01,
9780239,27/9/2021,12:55:44 PM,1.51E+01,-3.25E+00,3.90E+03,2.28E+01,
9780240,27/9/2021,12:55:44 PM,1.42E+01,-4.92E+00,3.90E+03,2.28E+01,
9780241,27/9/2021,12:55:44 PM,1.17E+01,-5.46E+00,3.90E+03,2.28E+01,
9780242,27/9/2021,12:55:44 PM,9.06E+00,-5.76E+00,3.90E+03,2.28E+01,
9780243,27/9/2021,12:55:44 PM,6.39E+00,-4.83E+00,3.90E+03,2.28E+01,
9780244,27/9/2021,12:55:44 PM,3.40E+00,-3.41E+00,3.90E+03,2.28E+01,
9780245,27/9/2021,12:55:44 PM,1.06E+00,-2.99E+00,3.90E+03,2.28E+01,
9780246,27/9/2021,12:55:45 PM,-2.55E+00,-1.84E+00,3.90E+03,2.28E+01,
9780247,27/9/2021,12:55:45 PM,-5.35E+00,-4.82E-01,3.90E+03,2.28E+01,
9780248,27/9/2021,12:55:45 PM,-8.09E+00,1.79E+00,3.90E+03,2.28E+01,
9780249,27/9/2021,12:55:45 PM,-1.06E+01,4.22E+00,3.90E+03,2.27E+01,
9780250,27/9/2021,12:55:45 PM,-1.26E+01,4.98E+00,3.90E+03,2.27E+01,
9780251,27/9/2021,12:55:45 PM,-1.47E+01,5.84E+00,3.90E+03,2.27E+01,
9780252,27/9/2021,12:55:45 PM,-1.71E+01,8.19E+00,3.90E+03,2.27E+01,
9780253,27/9/2021,12:55:45 PM,-1.99E+01,1.18E+01,3.90E+03,2.27E+01,
9780254,27/9/2021,12:55:45 PM,-2.13E+01,1.53E+01,3.90E+03,2.27E+01,
9780255,27/9/2021,12:55:45 PM,-2.30E+01,1.79E+01,3.90E+03,2.27E+01,
9780256,27/9/2021,12:55:46 PM,-2.44E+01,1.97E+01,3.90E+03,2.28E+01,
9780257,27/9/2021,12:55:46 PM,-2.52E+01,2.18E+01,3.90E+03,2.28E+01,
9780258,27/9/2021,12:55:46 PM,-2.60E+01,2.43E+01,3.90E+03,2.28E+01,
9780259,27/9/2021,12:55:46 PM,-2.48E+01,2.64E+01,3.91E+03,2.28E+01,
9780260,27/9/2021,12:55:46 PM,-2.25E+01,2.65E+01,3.90E+03,2.28E+01,
9780261,27/9/2021,12:55:46 PM,-2.09E+01,2.53E+01,3.90E+03,2.28E+01,
9780262,27/9/2021,12:55:46 PM,-1.91E+01,2.39E+01,3.90E+03,2.29E+01,
9780263,27/9/2021,12:55:46 PM,-1.69E+01,2.31E+01,3.90E+03,2.29E+01,
9780264,27/9/2021,12:55:46 PM,-1.26E+01,2.37E+01,3.90E+03,2.29E+01,
9780265,27/9/2021,12:55:46 PM,-7.46E+00,2.31E+01,3.90E+03,2.29E+01,
9780266,27/9/2021,12:55:47 PM,-4.04E+00,2.19E+01,3.90E+03,2.29E+01,
9780267,27/9/2021,12:55:47 PM,-6.80E-01,2.00E+01,3.90E+03,2.29E+01,
9780268,27/9/2021,12:55:47 PM,2.04E+00,2.02E+01,3.90E+03,2.29E+01,
9780269,27/9/2021,12:55:47 PM,5.98E+00,2.03E+01,3.90E+03,2.29E+01,
9780270,27/9/2021,12:55:47 PM,1.02E+01,2.07E+01,3.91E+03,2.29E+01,
9780271,27/9/2021,12:55:47 PM,1.40E+01,2.01E+01,3.91E+03,2.29E+01,
9780272,27/9/2021,12:55:47 PM,1.65E+01,1.98E+01,3.90E+03,2.29E+01,
9780273,27/9/2021,12:55:47 PM,1.79E+01,2.04E+01,3.91E+03,2.28E+01,
9780274,27/9/2021,12:55:47 PM,2.06E+01,2.06E+01,3.91E+03,2.29E+01,
9780275,27/9/2021,12:55:47 PM,2.31E+01,2.01E+01,3.91E+03,2.28E+01,
9780276,27/9/2021,12:55:48 PM,2.54E+01,1.79E+01,3.91E+03,2.28E+01,
9780277,27/9/2021,12:55:48 PM,2.65E+01,1.56E+01,3.90E+03,2.29E+01,
9780278,27/9/2021,12:55:48 PM,2.61E+01,1.42E+01,3.90E+03,2.29E+01,
9780279,27/9/2021,12:55:48 PM,2.45E+01,1.44E+01,3.91E+03,2.29E+01,
9780280,27/9/2021,12:55:48 PM,2.31E+01,1.41E+01,3.91E+03,2.29E+01,
9780281,27/9/2021,12:55:48 PM,2.13E+01,1.33E+01,3.90E+03,2.29E+01,
9780282,27/9/2021,12:55:48 PM,1.79E+01,1.29E+01,3.90E+03,2.29E+01,
9780283,27/9/2021,12:55:48 PM,1.42E+01,1.28E+01,3.90E+03,2.28E+01,
9780284,27/9/2021,12:55:48 PM,9.91E+00,1.47E+01,3.90E+03,2.28E+01,
9780285,27/9/2021,12:55:48 PM,5.90E+00,1.63E+01,3.90E+03,2.28E+01,
9780286,27/9/2021,12:55:49 PM,2.03E+00,1.69E+01,3.90E+03,2.28E+01,
9780287,27/9/2021,12:55:49 PM,-1.98E+00,1.64E+01,3.90E+03,2.28E+01,
9780288,27/9/2021,12:55:49 PM,-5.01E+00,1.65E+01,3.90E+03,2.28E+01,
9780289,27/9/2021,12:55:49 PM,-7.54E+00,1.66E+01,3.90E+03,2.28E+01,
9780290,27/9/2021,12:55:49 PM,-9.41E+00,1.70E+01,3.90E+03,2.27E+01,
9780291,27/9/2021,12:55:49 PM,-1.10E+01,1.55E+01,3.90E+03,2.27E+01,
9780292,27/9/2021,12:55:49 PM,-1.13E+01,1.30E+01,3.90E+03,2.27E+01,
9780293,27/9/2021,12:55:49 PM,-1.08E+01,1.02E+01,3.90E+03,2.27E+01,
9780294,27/9/2021,12:55:49 PM,-9.34E+00,8.16E+00,3.90E+03,2.27E+01,
9780295,27/9/2021,12:55:49 PM,-7.95E+00,7.05E+00,3.90E+03,2.27E+01,
9780296,27/9/2021,12:55:50 PM,-6.73E+00,6.11E+00,3.90E+03,2.27E+01,
9780297,27/9/2021,12:55:50 PM,-6.79E+00,5.83E+00,3.90E+03,2.27E+01,
9780298,27/9/2021,12:55:50 PM,-6.52E+00,5.18E+00,3.90E+03,2.27E+01,
9780299,27/9/2021,12:55:50 PM,-6.68E+00,5.71E+00,3.90E+03,2.27E+01,
9780300,27/9/2021,12:55:50 PM,-7.41E+00,7.37E+00,3.90E+03,2.27E+01,
9780301,27/9/2021,12:55:50 PM,-8.36E+00,8.84E+00,3.90E+03,2.27E+01,
9780302,27/9/2021,12:55:50 PM,-9.71E+00,1.03E+01,3.90E+03,2.27E+01,
9780303,27/9/2021,12:55:50 PM,-1.06E+01,1.09E+01,3.90E+03,2.28E+01,
9780304,27/9/2021,12:55:50 PM,-1.01E+01,1.26E+01,3.90E+03,2.28E+01,
9780305,27/9/2021,12:55:50 PM,-1.05E+01,1.39E+01,3.90E+03,2.27E+01,
9780306,27/9/2021,12:55:51 PM,-8.93E+00,1.44E+01,3.90E+03,2.27E+01,
9780307,27/9/2021,12:55:51 PM,-7.04E+00,1.41E+01,3.90E+03,2.27E+01,
9780308,27/9/2021,12:55:51 PM,-4.96E+00,1.34E+01,3.90E+03,2.27E+01,
9780309,27/9/2021,12:55:51 PM,-2.01E+00,1.15E+01,3.90E+03,2.27E+01,
9780310,27/9/2021,12:55:51 PM,2.82E-01,1.06E+01,3.90E+03,2.28E+01,
9780311,27/9/2021,12:55:51 PM,1.13E+00,9.94E+00,3.90E+03,2.28E+01,
9780312,27/9/2021,12:55:51 PM,-1.78E-01,9.71E+00,3.90E+03,2.29E+01,
9780313,27/9/2021,12:55:51 PM,-3.46E+00,9.88E+00,3.90E+03,2.29E+01,
9780314,27/9/2021,12:55:51 PM,-5.25E+00,1.07E+01,3.90E+03,2.29E+01,
9780315,27/9/2021,12:55:51 PM,-9.02E+00,1.22E+01,3.90E+03,2.29E+01,
9780316,27/9/2021,12:55:52 PM,-1.25E+01,1.33E+01,3.90E+03,2.30E+01,
9780317,27/9/2021,12:55:52 PM,-1.56E+01,1.34E+01,3.90E+03,2.30E+01,
9780318,27/9/2021,12:55:52 PM,-1.75E+01,1.36E+01,3.90E+03,2.30E+01,
