TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,9/27/2021 13:39
,,,,,,,
,,,,,,,
Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar,
,,,mm/s^2,mm/s^2,mm/s^2,Meters,
9820609,27/9/2021,2:03:01 PM,2.96E+00,1.57E+01,3.90E+03,0.00E+00,
9820610,27/9/2021,2:03:01 PM,2.58E+00,1.28E+01,3.90E+03,0.00E+00,
9820611,27/9/2021,2:03:01 PM,3.47E+00,8.73E+00,3.90E+03,0.00E+00,
9820612,27/9/2021,2:03:01 PM,4.33E+00,5.09E+00,3.90E+03,0.00E+00,
9820613,27/9/2021,2:03:01 PM,5.66E+00,1.04E+00,3.90E+03,0.00E+00,
9820614,27/9/2021,2:03:01 PM,7.17E+00,-3.47E+00,3.90E+03,0.00E+00,
9820615,27/9/2021,2:03:01 PM,8.94E+00,-6.55E+00,3.90E+03,0.00E+00,
9820616,27/9/2021,2:03:02 PM,9.08E+00,-8.62E+00,3.90E+03,0.00E+00,
9820617,27/9/2021,2:03:02 PM,8.57E+00,-1.26E+01,3.89E+03,0.00E+00,
9820618,27/9/2021,2:03:02 PM,8.14E+00,-1.57E+01,3.89E+03,0.00E+00,
9820619,27/9/2021,2:03:02 PM,6.45E+00,-1.75E+01,3.89E+03,0.00E+00,
9820620,27/9/2021,2:03:02 PM,4.35E+00,-1.91E+01,3.89E+03,0.00E+00,
9820621,27/9/2021,2:03:02 PM,3.63E+00,-2.05E+01,3.89E+03,0.00E+00,
9820622,27/9/2021,2:03:02 PM,3.54E+00,-2.31E+01,3.89E+03,0.00E+00,
9820623,27/9/2021,2:03:02 PM,3.71E+00,-2.48E+01,3.89E+03,0.00E+00,
9820624,27/9/2021,2:03:02 PM,3.71E+00,-2.61E+01,3.89E+03,0.00E+00,
9820625,27/9/2021,2:03:02 PM,4.11E+00,-2.52E+01,3.89E+03,0.00E+00,
9820626,27/9/2021,2:03:03 PM,4.25E+00,-2.15E+01,3.89E+03,0.00E+00,
9820627,27/9/2021,2:03:03 PM,4.14E+00,-1.76E+01,3.90E+03,0.00E+00,
9820628,27/9/2021,2:03:03 PM,4.09E+00,-1.53E+01,3.89E+03,0.00E+00,
9820629,27/9/2021,2:03:03 PM,4.90E+00,-1.31E+01,3.89E+03,0.00E+00,
9820630,27/9/2021,2:03:03 PM,2.92E+00,-7.84E+00,3.90E+03,0.00E+00,
9820631,27/9/2021,2:03:03 PM,-6.18E-02,-2.65E+00,3.90E+03,0.00E+00,
9820632,27/9/2021,2:03:03 PM,-2.72E+00,2.18E+00,3.90E+03,0.00E+00,
9820633,27/9/2021,2:03:03 PM,-4.89E+00,6.90E+00,3.90E+03,0.00E+00,
9820634,27/9/2021,2:03:03 PM,-7.36E+00,1.16E+01,3.90E+03,0.00E+00,
9820635,27/9/2021,2:03:03 PM,-1.15E+01,1.56E+01,3.90E+03,0.00E+00,
9820636,27/9/2021,2:03:04 PM,-1.49E+01,1.96E+01,3.90E+03,0.00E+00,
9820637,27/9/2021,2:03:04 PM,-1.70E+01,2.41E+01,3.90E+03,0.00E+00,
9820638,27/9/2021,2:03:04 PM,-1.98E+01,2.86E+01,3.90E+03,0.00E+00,
9820639,27/9/2021,2:03:04 PM,-2.15E+01,3.06E+01,3.90E+03,0.00E+00,
9820640,27/9/2021,2:03:04 PM,-2.22E+01,3.30E+01,3.90E+03,0.00E+00,
9820641,27/9/2021,2:03:04 PM,-2.21E+01,3.66E+01,3.90E+03,0.00E+00,
9820642,27/9/2021,2:03:04 PM,-2.17E+01,3.85E+01,3.90E+03,0.00E+00,
9820643,27/9/2021,2:03:04 PM,-1.99E+01,3.88E+01,3.90E+03,0.00E+00,
9820644,27/9/2021,2:03:04 PM,-1.72E+01,3.73E+01,3.90E+03,0.00E+00,
9820645,27/9/2021,2:03:04 PM,-1.31E+01,3.30E+01,3.90E+03,0.00E+00,
9820646,27/9/2021,2:03:05 PM,-8.23E+00,2.86E+01,3.90E+03,0.00E+00,
9820647,27/9/2021,2:03:05 PM,-4.43E+00,2.37E+01,3.90E+03,0.00E+00,
9820648,27/9/2021,2:03:05 PM,6.33E-01,1.93E+01,3.90E+03,0.00E+00,
9820649,27/9/2021,2:03:05 PM,5.78E+00,1.50E+01,3.90E+03,0.00E+00,
9820650,27/9/2021,2:03:05 PM,9.74E+00,1.05E+01,3.90E+03,0.00E+00,
9820651,27/9/2021,2:03:05 PM,1.30E+01,7.39E+00,3.90E+03,0.00E+00,
9820652,27/9/2021,2:03:05 PM,1.63E+01,4.86E+00,3.90E+03,0.00E+00,
9820653,27/9/2021,2:03:05 PM,1.80E+01,2.84E+00,3.90E+03,0.00E+00,
9820654,27/9/2021,2:03:05 PM,1.94E+01,1.49E+00,3.90E+03,0.00E+00,
9820655,27/9/2021,2:03:05 PM,2.09E+01,-3.42E-01,3.90E+03,0.00E+00,
9820656,27/9/2021,2:03:06 PM,2.12E+01,-2.14E+00,3.90E+03,0.00E+00,
9820657,27/9/2021,2:03:06 PM,2.00E+01,-4.13E+00,3.90E+03,0.00E+00,
9820658,27/9/2021,2:03:06 PM,2.10E+01,-5.68E+00,3.90E+03,0.00E+00,
9820659,27/9/2021,2:03:06 PM,2.21E+01,-7.89E+00,3.90E+03,0.00E+00,
9820660,27/9/2021,2:03:06 PM,2.45E+01,-9.64E+00,3.90E+03,0.00E+00,
9820661,27/9/2021,2:03:06 PM,2.65E+01,-1.16E+01,3.90E+03,0.00E+00,
9820662,27/9/2021,2:03:06 PM,2.85E+01,-1.31E+01,3.89E+03,0.00E+00,
9820663,27/9/2021,2:03:06 PM,2.85E+01,-1.23E+01,3.90E+03,0.00E+00,
9820664,27/9/2021,2:03:06 PM,2.77E+01,-1.17E+01,3.90E+03,0.00E+00,
9820665,27/9/2021,2:03:06 PM,2.77E+01,-1.14E+01,3.90E+03,0.00E+00,
9820666,27/9/2021,2:03:07 PM,2.75E+01,-9.78E+00,3.90E+03,0.00E+00,
9820667,27/9/2021,2:03:07 PM,2.35E+01,-6.97E+00,3.90E+03,0.00E+00,
9820668,27/9/2021,2:03:07 PM,1.82E+01,-3.98E+00,3.90E+03,0.00E+00,
9820669,27/9/2021,2:03:07 PM,1.22E+01,-4.12E-01,3.90E+03,0.00E+00,
9820670,27/9/2021,2:03:07 PM,6.13E+00,2.91E+00,3.90E+03,0.00E+00,
9820671,27/9/2021,2:03:07 PM,-6.51E-01,5.63E+00,3.90E+03,0.00E+00,
9820672,27/9/2021,2:03:07 PM,-7.34E+00,8.36E+00,3.90E+03,0.00E+00,
9820673,27/9/2021,2:03:07 PM,-1.36E+01,1.06E+01,3.90E+03,0.00E+00,
9820674,27/9/2021,2:03:07 PM,-1.96E+01,1.18E+01,3.90E+03,0.00E+00,
9820675,27/9/2021,2:03:07 PM,-2.36E+01,1.24E+01,3.90E+03,0.00E+00,
9820676,27/9/2021,2:03:08 PM,-2.60E+01,1.17E+01,3.89E+03,0.00E+00,
9820677,27/9/2021,2:03:08 PM,-2.73E+01,1.18E+01,3.89E+03,0.00E+00,
9820678,27/9/2021,2:03:08 PM,-2.79E+01,1.33E+01,3.90E+03,0.00E+00,
9820679,27/9/2021,2:03:08 PM,-2.96E+01,1.38E+01,3.90E+03,0.00E+00,
9820680,27/9/2021,2:03:08 PM,-3.11E+01,1.15E+01,3.89E+03,0.00E+00,
9820681,27/9/2021,2:03:08 PM,-3.15E+01,9.18E+00,3.89E+03,0.00E+00,
9820682,27/9/2021,2:03:08 PM,-3.32E+01,9.44E+00,3.89E+03,0.00E+00,
9820683,27/9/2021,2:03:08 PM,-3.33E+01,9.36E+00,3.90E+03,0.00E+00,
9820684,27/9/2021,2:03:08 PM,-3.21E+01,8.89E+00,3.90E+03,0.00E+00,
9820685,27/9/2021,2:03:08 PM,-3.16E+01,8.62E+00,3.90E+03,0.00E+00,
9820686,27/9/2021,2:03:09 PM,-3.16E+01,5.11E+00,3.89E+03,0.00E+00,
9820687,27/9/2021,2:03:09 PM,-2.87E+01,2.18E+00,3.89E+03,0.00E+00,
9820688,27/9/2021,2:03:09 PM,-2.52E+01,2.69E+00,3.89E+03,0.00E+00,
9820689,27/9/2021,2:03:09 PM,-2.08E+01,2.80E+00,3.90E+03,0.00E+00,
9820690,27/9/2021,2:03:09 PM,-1.71E+01,1.45E+00,3.90E+03,0.00E+00,
9820691,27/9/2021,2:03:09 PM,-1.33E+01,-1.44E+00,3.89E+03,0.00E+00,
9820692,27/9/2021,2:03:09 PM,-9.83E+00,-3.09E+00,3.89E+03,0.00E+00,
9820693,27/9/2021,2:03:09 PM,-3.62E+00,-3.29E+00,3.90E+03,0.00E+00,
9820694,27/9/2021,2:03:09 PM,2.47E+00,-3.76E+00,3.90E+03,0.00E+00,
9820695,27/9/2021,2:03:09 PM,7.35E+00,-2.95E+00,3.90E+03,0.00E+00,
9820696,27/9/2021,2:03:10 PM,1.06E+01,-2.01E+00,3.90E+03,0.00E+00,
9820697,27/9/2021,2:03:10 PM,1.45E+01,-1.39E+00,3.90E+03,0.00E+00,
9820698,27/9/2021,2:03:10 PM,2.08E+01,-1.03E+00,3.90E+03,0.00E+00,
9820699,27/9/2021,2:03:10 PM,2.85E+01,1.64E-01,3.90E+03,0.00E+00,
9820700,27/9/2021,2:03:10 PM,3.43E+01,1.14E+00,3.90E+03,0.00E+00,
9820701,27/9/2021,2:03:10 PM,3.92E+01,-3.31E-01,3.90E+03,0.00E+00,
9820702,27/9/2021,2:03:10 PM,4.36E+01,-1.10E+00,3.90E+03,0.00E+00,
9820703,27/9/2021,2:03:10 PM,4.92E+01,-5.85E-01,3.90E+03,0.00E+00,
9820704,27/9/2021,2:03:10 PM,5.40E+01,-1.12E+00,3.90E+03,0.00E+00,
9820705,27/9/2021,2:03:10 PM,5.59E+01,-9.35E-01,3.90E+03,0.00E+00,
9820706,27/9/2021,2:03:11 PM,5.36E+01,1.34E+00,3.90E+03,0.00E+00,
9820707,27/9/2021,2:03:11 PM,4.93E+01,4.59E+00,3.90E+03,0.00E+00,
9820708,27/9/2021,2:03:11 PM,4.49E+01,9.19E+00,3.90E+03,0.00E+00,
9820709,27/9/2021,2:03:11 PM,3.78E+01,1.33E+01,3.90E+03,0.00E+00,
9820710,27/9/2021,2:03:11 PM,3.02E+01,1.70E+01,3.90E+03,0.00E+00,
9820711,27/9/2021,2:03:11 PM,2.12E+01,2.09E+01,3.90E+03,0.00E+00,
9820712,27/9/2021,2:03:11 PM,1.21E+01,2.23E+01,3.90E+03,0.00E+00,
9820713,27/9/2021,2:03:11 PM,6.46E+00,2.50E+01,3.90E+03,0.00E+00,
9820714,27/9/2021,2:03:11 PM,2.14E+00,2.76E+01,3.90E+03,0.00E+00,
9820715,27/9/2021,2:03:11 PM,-2.34E+00,2.86E+01,3.90E+03,0.00E+00,
9820716,27/9/2021,2:03:12 PM,-6.55E+00,2.77E+01,3.90E+03,0.00E+00,
9820717,27/9/2021,2:03:12 PM,-1.13E+01,2.60E+01,3.90E+03,0.00E+00,
9820718,27/9/2021,2:03:12 PM,-1.57E+01,2.40E+01,3.90E+03,0.00E+00,
9820719,27/9/2021,2:03:12 PM,-1.82E+01,2.26E+01,3.90E+03,0.00E+00,
9820720,27/9/2021,2:03:12 PM,-2.10E+01,2.09E+01,3.90E+03,0.00E+00,
9820721,27/9/2021,2:03:12 PM,-2.59E+01,1.93E+01,3.90E+03,0.00E+00,
9820722,27/9/2021,2:03:12 PM,-3.23E+01,1.82E+01,3.90E+03,0.00E+00,
9820723,27/9/2021,2:03:12 PM,-3.92E+01,1.66E+01,3.89E+03,0.00E+00,
9820724,27/9/2021,2:03:12 PM,-4.34E+01,1.59E+01,3.90E+03,0.00E+00,
9820725,27/9/2021,2:03:12 PM,-4.44E+01,1.58E+01,3.90E+03,0.00E+00,
9820726,27/9/2021,2:03:13 PM,-4.54E+01,1.42E+01,3.90E+03,0.00E+00,
9820727,27/9/2021,2:03:13 PM,-4.58E+01,1.02E+01,3.89E+03,0.00E+00,
9820728,27/9/2021,2:03:13 PM,-4.36E+01,6.10E+00,3.89E+03,0.00E+00,
9820729,27/9/2021,2:03:13 PM,-3.92E+01,2.21E+00,3.89E+03,0.00E+00,
9820730,27/9/2021,2:03:13 PM,-3.16E+01,-2.22E+00,3.89E+03,0.00E+00,
9820731,27/9/2021,2:03:13 PM,-2.26E+01,-5.72E+00,3.89E+03,0.00E+00,
9820732,27/9/2021,2:03:13 PM,-1.59E+01,-9.38E+00,3.89E+03,0.00E+00,
9820733,27/9/2021,2:03:13 PM,-9.43E+00,-1.21E+01,3.89E+03,0.00E+00,
9820734,27/9/2021,2:03:13 PM,-3.28E+00,-1.43E+01,3.89E+03,0.00E+00,
9820735,27/9/2021,2:03:13 PM,2.71E+00,-1.67E+01,3.89E+03,0.00E+00,
9820736,27/9/2021,2:03:14 PM,8.13E+00,-1.86E+01,3.89E+03,0.00E+00,
9820737,27/9/2021,2:03:14 PM,1.33E+01,-1.94E+01,3.90E+03,0.00E+00,
9820738,27/9/2021,2:03:14 PM,1.53E+01,-2.02E+01,3.90E+03,0.00E+00,
9820739,27/9/2021,2:03:14 PM,1.59E+01,-2.12E+01,3.89E+03,0.00E+00,
9820740,27/9/2021,2:03:14 PM,1.92E+01,-2.24E+01,3.90E+03,0.00E+00,
9820741,27/9/2021,2:03:14 PM,2.10E+01,-2.27E+01,3.89E+03,0.00E+00,
9820742,27/9/2021,2:03:14 PM,2.10E+01,-2.18E+01,3.90E+03,0.00E+00,
9820743,27/9/2021,2:03:14 PM,2.06E+01,-1.96E+01,3.89E+03,0.00E+00,
9820744,27/9/2021,2:03:14 PM,2.03E+01,-1.81E+01,3.90E+03,0.00E+00,
9820745,27/9/2021,2:03:14 PM,2.13E+01,-1.74E+01,3.89E+03,0.00E+00,
9820746,27/9/2021,2:03:15 PM,2.46E+01,-1.79E+01,3.89E+03,0.00E+00,
9820747,27/9/2021,2:03:15 PM,2.61E+01,-1.71E+01,3.89E+03,0.00E+00,
9820748,27/9/2021,2:03:15 PM,2.64E+01,-1.32E+01,3.90E+03,0.00E+00,
9820749,27/9/2021,2:03:15 PM,2.55E+01,-8.55E+00,3.90E+03,0.00E+00,
9820750,27/9/2021,2:03:15 PM,2.37E+01,-4.71E+00,3.90E+03,0.00E+00,
9820751,27/9/2021,2:03:15 PM,2.32E+01,-1.54E+00,3.90E+03,0.00E+00,
9820752,27/9/2021,2:03:15 PM,2.05E+01,4.38E+00,3.90E+03,0.00E+00,
9820753,27/9/2021,2:03:15 PM,1.51E+01,1.17E+01,3.90E+03,0.00E+00,
9820754,27/9/2021,2:03:15 PM,9.59E+00,1.95E+01,3.90E+03,0.00E+00,
9820755,27/9/2021,2:03:15 PM,4.20E+00,2.61E+01,3.90E+03,0.00E+00,
9820756,27/9/2021,2:03:16 PM,3.48E-01,3.05E+01,3.90E+03,0.00E+00,
9820757,27/9/2021,2:03:16 PM,-2.98E+00,3.45E+01,3.90E+03,0.00E+00,
9820758,27/9/2021,2:03:16 PM,-6.78E+00,3.62E+01,3.90E+03,0.00E+00,
9820759,27/9/2021,2:03:16 PM,-9.07E+00,3.85E+01,3.90E+03,0.00E+00,
9820760,27/9/2021,2:03:16 PM,-1.02E+01,4.08E+01,3.90E+03,0.00E+00,
9820761,27/9/2021,2:03:16 PM,-1.04E+01,4.02E+01,3.90E+03,0.00E+00,
9820762,27/9/2021,2:03:16 PM,-1.03E+01,3.95E+01,3.90E+03,0.00E+00,
9820763,27/9/2021,2:03:16 PM,-1.14E+01,3.80E+01,3.90E+03,0.00E+00,
9820764,27/9/2021,2:03:16 PM,-1.19E+01,3.70E+01,3.90E+03,0.00E+00,
9820765,27/9/2021,2:03:16 PM,-1.19E+01,3.60E+01,3.90E+03,0.00E+00,
9820766,27/9/2021,2:03:17 PM,-1.18E+01,3.36E+01,3.90E+03,0.00E+00,
9820767,27/9/2021,2:03:17 PM,-1.08E+01,3.14E+01,3.90E+03,0.00E+00,
9820768,27/9/2021,2:03:17 PM,-1.10E+01,3.01E+01,3.90E+03,0.00E+00,
9820769,27/9/2021,2:03:17 PM,-1.18E+01,2.83E+01,3.90E+03,0.00E+00,
9820770,27/9/2021,2:03:17 PM,-1.06E+01,2.40E+01,3.90E+03,0.00E+00,
9820771,27/9/2021,2:03:17 PM,-7.77E+00,1.96E+01,3.90E+03,0.00E+00,
9820772,27/9/2021,2:03:17 PM,-5.87E+00,1.57E+01,3.90E+03,0.00E+00,
9820773,27/9/2021,2:03:17 PM,-4.29E+00,9.92E+00,3.90E+03,0.00E+00,
9820774,27/9/2021,2:03:17 PM,-2.41E+00,4.87E+00,3.90E+03,0.00E+00,
9820775,27/9/2021,2:03:17 PM,-9.36E-01,-8.81E-01,3.90E+03,0.00E+00,
9820776,27/9/2021,2:03:18 PM,1.63E+00,-6.41E+00,3.90E+03,0.00E+00,
9820777,27/9/2021,2:03:18 PM,5.35E+00,-1.11E+01,3.90E+03,0.00E+00,
9820778,27/9/2021,2:03:18 PM,6.37E+00,-1.62E+01,3.89E+03,0.00E+00,
9820779,27/9/2021,2:03:18 PM,6.17E+00,-1.91E+01,3.89E+03,0.00E+00,
9820780,27/9/2021,2:03:18 PM,6.10E+00,-2.10E+01,3.89E+03,0.00E+00,
9820781,27/9/2021,2:03:18 PM,6.76E+00,-2.46E+01,3.89E+03,0.00E+00,
9820782,27/9/2021,2:03:18 PM,8.29E+00,-2.68E+01,3.89E+03,0.00E+00,
9820783,27/9/2021,2:03:18 PM,9.27E+00,-2.88E+01,3.89E+03,0.00E+00,
9820784,27/9/2021,2:03:18 PM,1.00E+01,-3.01E+01,3.89E+03,0.00E+00,
9820785,27/9/2021,2:03:18 PM,9.53E+00,-2.89E+01,3.89E+03,0.00E+00,
9820786,27/9/2021,2:03:19 PM,9.20E+00,-2.66E+01,3.89E+03,0.00E+00,
9820787,27/9/2021,2:03:19 PM,9.97E+00,-2.37E+01,3.89E+03,0.00E+00,
9820788,27/9/2021,2:03:19 PM,1.05E+01,-2.03E+01,3.89E+03,0.00E+00,
9820789,27/9/2021,2:03:19 PM,9.15E+00,-1.67E+01,3.89E+03,0.00E+00,
9820790,27/9/2021,2:03:19 PM,8.01E+00,-1.35E+01,3.89E+03,0.00E+00,
9820791,27/9/2021,2:03:19 PM,8.41E+00,-9.89E+00,3.90E+03,0.00E+00,
9820792,27/9/2021,2:03:19 PM,7.14E+00,-5.07E+00,3.90E+03,0.00E+00,
9820793,27/9/2021,2:03:19 PM,5.89E+00,-2.88E+00,3.90E+03,0.00E+00,
9820794,27/9/2021,2:03:19 PM,2.96E+00,6.24E-01,3.90E+03,0.00E+00,
9820795,27/9/2021,2:03:19 PM,-3.58E-01,4.51E+00,3.90E+03,0.00E+00,
9820796,27/9/2021,2:03:20 PM,-2.51E+00,8.10E+00,3.90E+03,0.00E+00,
9820797,27/9/2021,2:03:20 PM,-5.58E+00,1.26E+01,3.90E+03,0.00E+00,
9820798,27/9/2021,2:03:20 PM,-7.91E+00,1.55E+01,3.90E+03,0.00E+00,
9820799,27/9/2021,2:03:20 PM,-9.64E+00,1.88E+01,3.90E+03,0.00E+00,
9820800,27/9/2021,2:03:20 PM,-1.20E+01,2.14E+01,3.90E+03,0.00E+00,
9820801,27/9/2021,2:03:20 PM,-1.40E+01,2.23E+01,3.90E+03,0.00E+00,
9820802,27/9/2021,2:03:20 PM,-1.28E+01,2.37E+01,3.90E+03,0.00E+00,
9820803,27/9/2021,2:03:20 PM,-1.19E+01,2.49E+01,3.90E+03,0.00E+00,
9820804,27/9/2021,2:03:20 PM,-1.08E+01,2.54E+01,3.90E+03,0.00E+00,
9820805,27/9/2021,2:03:20 PM,-9.72E+00,2.59E+01,3.90E+03,0.00E+00,
9820806,27/9/2021,2:03:21 PM,-8.96E+00,2.66E+01,3.90E+03,0.00E+00,
9820807,27/9/2021,2:03:21 PM,-7.11E+00,2.74E+01,3.90E+03,0.00E+00,
9820808,27/9/2021,2:03:21 PM,-4.01E+00,2.69E+01,3.90E+03,0.00E+00,
9820809,27/9/2021,2:03:21 PM,-1.99E+00,2.58E+01,3.90E+03,0.00E+00,
9820810,27/9/2021,2:03:21 PM,-1.61E+00,2.34E+01,3.90E+03,0.00E+00,
9820811,27/9/2021,2:03:21 PM,-2.50E-01,1.97E+01,3.90E+03,0.00E+00,
9820812,27/9/2021,2:03:21 PM,2.85E+00,1.72E+01,3.90E+03,0.00E+00,
9820813,27/9/2021,2:03:21 PM,4.79E+00,1.50E+01,3.90E+03,0.00E+00,
9820814,27/9/2021,2:03:21 PM,6.17E+00,1.08E+01,3.90E+03,0.00E+00,
9820815,27/9/2021,2:03:21 PM,6.97E+00,5.91E+00,3.89E+03,0.00E+00,
9820816,27/9/2021,2:03:22 PM,7.62E+00,2.77E+00,3.90E+03,0.00E+00,
9820817,27/9/2021,2:03:22 PM,9.68E+00,1.01E+00,3.90E+03,0.00E+00,
9820818,27/9/2021,2:03:22 PM,1.20E+01,-7.01E-01,3.90E+03,0.00E+00,
9820819,27/9/2021,2:03:22 PM,1.23E+01,-3.35E+00,3.89E+03,0.00E+00,
9820820,27/9/2021,2:03:22 PM,1.24E+01,-5.72E+00,3.89E+03,0.00E+00,
9820821,27/9/2021,2:03:22 PM,1.29E+01,-6.65E+00,3.90E+03,0.00E+00,
9820822,27/9/2021,2:03:22 PM,1.38E+01,-6.93E+00,3.90E+03,0.00E+00,
9820823,27/9/2021,2:03:22 PM,1.33E+01,-6.19E+00,3.90E+03,0.00E+00,
9820824,27/9/2021,2:03:22 PM,1.13E+01,-6.84E+00,3.89E+03,0.00E+00,
9820825,27/9/2021,2:03:22 PM,9.05E+00,-6.73E+00,3.90E+03,0.00E+00,
9820826,27/9/2021,2:03:23 PM,5.97E+00,-5.65E+00,3.90E+03,0.00E+00,
9820827,27/9/2021,2:03:23 PM,3.06E+00,-4.39E+00,3.90E+03,0.00E+00,
9820828,27/9/2021,2:03:23 PM,1.63E+00,-3.83E+00,3.90E+03,0.00E+00,
9820829,27/9/2021,2:03:23 PM,2.61E-02,-4.09E+00,3.90E+03,0.00E+00,
9820830,27/9/2021,2:03:23 PM,-1.65E+00,-4.09E+00,3.89E+03,0.00E+00,
9820831,27/9/2021,2:03:23 PM,-3.36E+00,-2.98E+00,3.90E+03,0.00E+00,
9820832,27/9/2021,2:03:23 PM,-6.27E+00,-1.64E+00,3.89E+03,0.00E+00,
9820833,27/9/2021,2:03:23 PM,-8.72E+00,1.92E-02,3.89E+03,0.00E+00,
9820834,27/9/2021,2:03:23 PM,-9.80E+00,2.17E+00,3.90E+03,0.00E+00,
9820835,27/9/2021,2:03:23 PM,-1.18E+01,5.19E+00,3.89E+03,0.00E+00,
9820836,27/9/2021,2:03:24 PM,-1.41E+01,7.54E+00,3.90E+03,0.00E+00,
9820837,27/9/2021,2:03:24 PM,-1.47E+01,9.76E+00,3.90E+03,0.00E+00,
9820838,27/9/2021,2:03:24 PM,-1.50E+01,1.17E+01,3.90E+03,0.00E+00,
9820839,27/9/2021,2:03:24 PM,-1.41E+01,1.17E+01,3.90E+03,0.00E+00,
9820840,27/9/2021,2:03:24 PM,-9.85E+00,1.13E+01,3.90E+03,0.00E+00,
9820841,27/9/2021,2:03:24 PM,-4.40E+00,1.00E+01,3.90E+03,0.00E+00,
9820842,27/9/2021,2:03:24 PM,9.58E-01,7.88E+00,3.90E+03,0.00E+00,
9820843,27/9/2021,2:03:24 PM,5.60E+00,7.16E+00,3.90E+03,0.00E+00,
9820844,27/9/2021,2:03:24 PM,8.50E+00,5.86E+00,3.90E+03,0.00E+00,
9820845,27/9/2021,2:03:24 PM,1.16E+01,6.81E+00,3.90E+03,0.00E+00,
9820846,27/9/2021,2:03:25 PM,1.39E+01,7.95E+00,3.90E+03,0.00E+00,
9820847,27/9/2021,2:03:25 PM,1.47E+01,8.61E+00,3.90E+03,0.00E+00,
9820848,27/9/2021,2:03:25 PM,1.38E+01,1.11E+01,3.90E+03,0.00E+00,
9820849,27/9/2021,2:03:25 PM,1.06E+01,1.31E+01,3.90E+03,0.00E+00,
9820850,27/9/2021,2:03:25 PM,9.05E+00,1.45E+01,3.90E+03,0.00E+00,
9820851,27/9/2021,2:03:25 PM,9.15E+00,1.59E+01,3.90E+03,0.00E+00,
9820852,27/9/2021,2:03:25 PM,7.46E+00,1.72E+01,3.90E+03,0.00E+00,
9820853,27/9/2021,2:03:25 PM,6.37E+00,1.57E+01,3.90E+03,0.00E+00,
9820854,27/9/2021,2:03:25 PM,6.33E+00,1.36E+01,3.90E+03,0.00E+00,
9820855,27/9/2021,2:03:25 PM,5.34E+00,1.24E+01,3.90E+03,0.00E+00,
9820856,27/9/2021,2:03:26 PM,6.56E+00,9.23E+00,3.90E+03,0.00E+00,
9820857,27/9/2021,2:03:26 PM,9.19E+00,6.66E+00,3.90E+03,0.00E+00,
9820858,27/9/2021,2:03:26 PM,7.74E+00,5.22E+00,3.90E+03,0.00E+00,
9820859,27/9/2021,2:03:26 PM,5.58E+00,3.92E+00,3.90E+03,0.00E+00,
9820860,27/9/2021,2:03:26 PM,5.46E+00,4.19E+00,3.90E+03,0.00E+00,
9820861,27/9/2021,2:03:26 PM,4.75E+00,2.19E+00,3.90E+03,0.00E+00,
9820862,27/9/2021,2:03:26 PM,2.81E+00,1.26E+00,3.90E+03,0.00E+00,
9820863,27/9/2021,2:03:26 PM,4.82E-01,4.46E-01,3.90E+03,0.00E+00,
9820864,27/9/2021,2:03:26 PM,-3.83E+00,-7.27E-01,3.89E+03,0.00E+00,
9820865,27/9/2021,2:03:26 PM,-7.77E+00,-4.40E-01,3.90E+03,0.00E+00,
9820866,27/9/2021,2:03:27 PM,-8.86E+00,-2.21E+00,3.90E+03,0.00E+00,
9820867,27/9/2021,2:03:27 PM,-9.73E+00,-3.47E+00,3.90E+03,0.00E+00,
9820868,27/9/2021,2:03:27 PM,-1.10E+01,-6.19E+00,3.89E+03,0.00E+00,
9820869,27/9/2021,2:03:27 PM,-1.09E+01,-8.91E+00,3.89E+03,0.00E+00,
9820870,27/9/2021,2:03:27 PM,-9.94E+00,-9.55E+00,3.89E+03,0.00E+00,
9820871,27/9/2021,2:03:27 PM,-8.13E+00,-1.06E+01,3.89E+03,0.00E+00,
9820872,27/9/2021,2:03:27 PM,-3.73E+00,-1.09E+01,3.89E+03,0.00E+00,
9820873,27/9/2021,2:03:27 PM,-2.01E+00,-1.00E+01,3.89E+03,0.00E+00,
9820874,27/9/2021,2:03:27 PM,-1.42E+00,-7.84E+00,3.89E+03,0.00E+00,
9820875,27/9/2021,2:03:27 PM,-1.78E+00,-4.17E+00,3.89E+03,0.00E+00,
9820876,27/9/2021,2:03:28 PM,-2.01E+00,-1.48E+00,3.89E+03,0.00E+00,
9820877,27/9/2021,2:03:28 PM,-1.72E+00,2.65E+00,3.90E+03,0.00E+00,
9820878,27/9/2021,2:03:28 PM,-2.75E+00,7.35E+00,3.90E+03,0.00E+00,
9820879,27/9/2021,2:03:28 PM,-6.49E+00,1.15E+01,3.90E+03,0.00E+00,
9820880,27/9/2021,2:03:28 PM,-1.02E+01,1.62E+01,3.90E+03,0.00E+00,
9820881,27/9/2021,2:03:28 PM,-1.22E+01,1.92E+01,3.90E+03,0.00E+00,
9820882,27/9/2021,2:03:28 PM,-1.29E+01,2.16E+01,3.90E+03,0.00E+00,
9820883,27/9/2021,2:03:28 PM,-1.30E+01,2.30E+01,3.90E+03,0.00E+00,
9820884,27/9/2021,2:03:28 PM,-1.31E+01,2.34E+01,3.90E+03,0.00E+00,
9820885,27/9/2021,2:03:28 PM,-1.09E+01,2.33E+01,3.90E+03,0.00E+00,
